"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,2294,"Franklin","WA","Kennewick",568,188900,0.00746666666666667,0.0232936078006501,0.111176470588235,0.0530168804033349,0.0359435804372392,"2017-04","2017-Q2",188900,0,"2017-04"
2017-04-30,309,"Ross","OH","Chillicothe",569,114200,0,-0.00868055555555556,0.0260557053009883,0.0610886833052438,0.0166678138157532,"2016-12","2016-Q4",116200,-0.0172117039586919,"2016-09"
2017-04-30,2553,"Somerset","PA","Somerset",570,101800,-0.00196078431372549,0.000983284169124877,0.0324543610547667,0.00825560008024673,0.019526648071839,"2017-02","2017-Q1",102200,-0.00391389432485323,"2017-02"
2017-04-30,2733,"Jefferson","AR","Pine Bluff",571,75600,0.00934579439252336,0.037037037037037,0.0769230769230769,0.0241412410734834,0.00119833653680645,"2017-04","2017-Q2",75600,0,"2017-04"
2017-04-30,2766,"Kosciusko","IN","Warsaw",572,140300,-0.00707714083510262,-0.00637393767705382,-0.044928522804629,,,"2016-03","2016-Q1",149200,-0.0596514745308311,"2014-12"
2017-04-30,3045,"Twin Falls","ID","Twin Falls",573,153400,0,0.00195950359242325,0.0274614869390489,0.0389861275766941,0.0056474014381156,"2008-11","2008-Q4",155300,-0.0122343850611719,"2008-03"
2017-04-30,2195,"Cheshire","NH","Keene",574,181600,0.00553709856035437,0.0167973124300112,0.052143684820394,0.022348727076662,-0.00945598574050921,"2006-11","2006-Q4",203300,-0.106738809640925,"2005-05"
2017-04-30,158,"Erie","OH","Sandusky",575,129800,0.00231660231660232,0.0156494522691706,0.121866897147796,0.0268401596396164,0.00257856841382331,"2005-03","2005-Q1",133000,-0.0240601503759399,"2004-12"
2017-04-30,3084,"Bartholomew","IN","Columbus",576,134500,-0.000742942050520059,-0.0103016924208977,-0.0232389251997095,0.0286221885513995,,"2016-09","2016-Q3",144100,-0.0666204024982651,"2015-12"
2017-04-30,2777,"Lancaster","SC","Charlotte",577,146000,0.00343642611683849,0.0131852879944483,0.0526315789473684,0.027629790001368,0.0111317015077834,"2017-04","2017-Q2",146000,0,"2017-04"
2017-04-30,2586,"Valencia","NM","Albuquerque",578,122400,0.00410172272354389,0.00410172272354389,0.0699300699300699,0.0157503910395789,,"2010-09","2010-Q3",135700,-0.0980103168754606,
2017-04-30,2860,"Van Buren","MI","Kalamazoo",579,132200,0.0122511485451761,0.0248062015503876,0.0083905415713196,0.0828385231640463,0.0102357027092446,"2016-08","2016-Q3",132600,-0.00301659125188537,"2016-06"
2017-04-30,137,"Cole","MO","Jefferson City",580,126200,-0.000791765637371338,-0.00551615445232467,-0.00394632991318074,-0.00236037251580101,,"2015-11","2015-Q4",128400,-0.0171339563862928,"2013-06"
2017-04-30,2585,"Umatilla","OR","Hermiston-Pendleton",581,160500,0.00626959247648903,0.0145385587863464,0.0510805500982318,0.044827088865047,0.0263026238033717,"2017-04","2017-Q2",160500,0,"2017-04"
2017-04-30,3237,"Cape Girardeau","MO","Cape Girardeau",582,148700,0.000672947510094213,0.00745257452574526,-0.00468540829986613,0.0353333200545374,,"2016-05","2016-Q2",151300,-0.0171844018506279,"2016-04"
2017-04-30,3243,"Lynchburg City","VA","Lynchburg",583,127700,0.00314218381775334,0.0199680511182109,0.0207833733013589,0.0195804330632563,0.00582027336564717,"2017-04","2017-Q2",127700,0,"2017-04"
2017-04-30,601,"Lewis","WA","Centralia",584,183400,0.00163844893500819,0.00548245614035088,0.118292682926829,0.0553396110077939,0.00602946193556808,"2017-04","2017-Q2",183400,0,"2017-04"
2017-04-30,1941,"Natrona","WY","Casper",585,182600,-0.00490463215258856,-0.0102981029810298,-0.0444793301936159,0.0285834164616239,-0.000817777445430434,"2008-02","2008-Q1",200200,-0.0879120879120879,"2007-03"
2017-04-30,292,"Polk","OR","Salem",586,250300,0.00764895330112722,0.027504105090312,0.121415770609319,0.0733412435723297,0.00875742318879413,"2017-04","2017-Q2",250300,0,"2017-04"
2017-04-30,1643,"Coryell","TX","Killeen",587,91900,0.00108932461873638,0.00878155872667398,0.0455062571103527,0.00734064576145377,,"2011-06","2011-Q2",92600,-0.00755939524838013,"2011-05"
2017-04-30,1628,"Clinton","MI","Lansing",588,169100,0.00356083086053412,0.0131815458358298,0.0483570985740856,0.0495161031203759,0.00035551379126586,"2005-12","2005-Q4",177000,-0.0446327683615819,"2004-11"
2017-04-30,2123,"Anderson","TN","Knoxville",589,118800,0.0162532078699743,0.035745422842197,0.101019462465246,0.0317739210980035,0.0181938671734965,"2017-04","2017-Q2",118800,0,"2017-04"
2017-04-30,2118,"Allegany","MD","Cumberland",590,75000,-0.00793650793650794,-0.00133155792276964,-0.0272373540856031,0.0113069821137928,-0.0160811796206478,"2009-11","2009-Q4",94800,-0.208860759493671,"2005-08"
2017-04-30,1710,"Forrest","MS","Hattiesburg",591,110400,0.00546448087431694,0.0165745856353591,0.0327408793264733,-0.00376152523335804,-0.00108050744141885,"2009-06","2009-Q2",117300,-0.0588235294117647,"2007-02"
2017-04-30,1755,"Hancock","OH","Findlay",592,125200,-0.0141732283464567,-0.0391404451266309,0.00724054706355591,0.029426098395366,0.00662490640274016,"2016-12","2016-Q4",131700,-0.0493545937737282,"2016-06"
2017-04-30,514,"Floyd","IN","Louisville/Jefferson County",593,162000,0.0137672090112641,0.0411311053984576,0.0438144329896907,0.0299154392816541,0.0166063736076563,"2017-04","2017-Q2",162000,0,"2017-04"
2017-04-30,1338,"Putnam","FL","Palatka",594,110800,-0.0107142857142857,-0.0186005314437555,0.0788704965920156,0.0429240554500434,-0.0226303150581125,"2007-03","2007-Q1",139700,-0.206871868289191,"2005-07"
2017-04-30,1276,"Oconee","SC","Seneca",595,143400,-0.00208768267223382,0.00702247191011236,0.0551876379690949,0.0168593145162788,,"2010-02","2010-Q1",146900,-0.0238257317903336,
2017-04-30,1523,"Augusta","VA","Staunton",596,211100,0.0105313547151747,0.0267509727626459,0.101199791340636,0.0340019451586362,-0.0017824943460133,"2008-03","2008-Q1",229200,-0.0789703315881326,"2006-03"
2017-04-30,1251,"Nassau","FL","Jacksonville",597,242500,0.00789692435577722,0.0214827295703454,0.0682819383259912,0.0527908316305781,-0.00994870791955205,"2007-01","2007-Q1",273600,-0.113669590643275,"2006-01"
2017-04-30,1109,"Iberia","LA","Lafayette",598,96600,0.0020746887966805,0.0136411332633788,-0.00103412616339193,0.0442380304695942,0.00811468771713986,"2015-09","2015-Q3",101500,-0.0482758620689655,"2015-03"
2017-04-30,1214,"Monroe","FL","Key West",599,546200,-0.00292077400511135,-0.0126536514822849,0.051395572666025,0.0900568271449425,-0.0109054734187909,"2005-11","2005-Q4",738500,-0.26039268788084,"2004-08"
2017-04-30,3163,"Grays Harbor","WA","Aberdeen",600,148100,0.0192704748795595,0.0708604483007954,0.148952676493406,0.0488100506239828,0.00782110585098938,"2017-04","2017-Q2",148100,0,"2017-04"
2017-04-30,932,"Chelan","WA","Wenatchee",601,271700,0.0025830258302583,0.00147438260228529,0.0638214565387627,0.0626617589403855,,"2017-04","2017-Q2",271700,0,"2017-04"
2017-04-30,1345,"Putnam","TN","Cookeville",602,140500,0.00644699140401146,0.0137085137085137,0.0346097201767305,0.0294849670552217,0.0115962239036413,"2017-04","2017-Q2",140500,0,"2017-04"
2017-04-30,346,"Yuba","CA","Yuba City",603,236000,0.00425531914893617,0.0124410124410124,0.122206371849738,0.136810758158882,-0.00482696572289421,"2005-12","2005-Q4",290800,-0.188445667125172,"2004-12"
2017-04-30,2428,"McKinley","NM","Gallup",604,124100,-0.00401284109149278,-0.00957701516360734,-0.0526717557251908,-0.006324618208712,,"2010-11","2010-Q4",133000,-0.0669172932330827,
2017-04-30,1619,"Clallam","WA","Port Angeles",605,247100,0.0135356849876948,0.0452622673434856,0.108071748878924,0.0549606076030407,-0.00267176868451613,"2007-12","2007-Q4",263600,-0.0625948406676783,"2006-03"
2017-04-30,3031,"Shiawassee","MI","Owosso",606,106700,-0.012037037037037,-0.0237877401646844,0.00755429650613787,0.0710597721507338,-0.027626818553418,"2006-12","2006-Q4",146100,-0.269678302532512,"2000-06"
2017-04-30,1540,"Belmont","OH","Wheeling",607,91600,0.00218818380743982,-0.0107991360691145,-0.0276008492569002,0.0475910287256187,0.0255138923333111,"2016-05","2016-Q2",94800,-0.0337552742616034,"2015-11"
2017-04-30,1566,"Bulloch","GA","Statesboro",608,132200,-0.00451807228915663,-0.0178306092124814,-0.0185597624350408,0.0111016732442106,,"2009-08","2009-Q3",161300,-0.180409175449473,
2017-04-30,531,"Grant","IN","Marion",609,69100,0.00728862973760933,0.022189349112426,0.0438066465256798,0.00116178065396477,-0.00256826662206899,"2004-11","2004-Q4",87900,-0.213879408418658,"2001-02"
2017-04-30,1751,"Hancock","IN","Indianapolis",610,150600,0.004,0.0148247978436658,0.0336307481125601,0.0254757135089088,0.00725326461632303,"2005-05","2005-Q2",154300,-0.0239792611795204,"2005-03"
2017-04-30,460,"Creek","OK","Tulsa",611,110300,0.00822669104204753,0.0318054256314312,0.120934959349594,0.0701153488904316,,"2017-04","2017-Q2",110300,0,"2017-04"
2017-04-30,3178,"Pottawatomie","OK","Shawnee",612,96800,-0.00308959835221421,-0.00819672131147541,0.0987514188422247,0.0517959721314512,,"2016-12","2016-Q4",97900,-0.0112359550561798,"2016-11"
2017-04-30,852,"Barrow","GA","Atlanta",613,149200,0.00403768506056528,0.0233196159122085,0.0811594202898551,0.11010768835131,0.00725152989342059,"2017-04","2017-Q2",149200,0,"2017-04"
2017-04-30,2620,"Armstrong","PA","Pittsburgh",614,98400,-0.00505561172901921,-0.0130391173520562,-0.015015015015015,0.035125368671916,0.0123893889408977,"2016-06","2016-Q2",101100,-0.0267062314540059,"2016-02"
2017-04-30,789,"Wayne","IN","Richmond",615,76900,-0.00517464424320828,0.00522875816993464,0.0434192672998643,0.0183987217406714,-0.00615809742367435,"2005-03","2005-Q1",95700,-0.19644723092999,"2001-02"
2017-04-30,1233,"Morgan","IN","Indianapolis",616,137500,0.00364963503649635,0.00806451612903226,0.0369532428355958,0.0237059988372452,0.00773752225701618,"2015-09","2015-Q3",138000,-0.0036231884057971,"2015-08"
2017-04-30,1063,"Greene","TN","Greeneville",617,96600,0.0309498399146211,0.0952380952380952,0.170909090909091,0.0541796886818673,,"2017-04","2017-Q2",96600,0,"2017-04"
2017-04-30,1465,"Walker","GA","Chattanooga",618,97100,0.00413650465356774,0.00413650465356774,0.0167539267015707,0.0382087144419021,-0.00213737645030188,"2006-12","2006-Q4",100400,-0.0328685258964143,"2005-11"
2017-04-30,2917,"Darlington","SC","Florence",619,84500,0.00356294536817102,0.0230024213075061,-0.0174418604651163,0.0447139333595825,0.0348336583325222,"2016-09","2016-Q3",93000,-0.0913978494623656,"2015-12"
2017-04-30,1538,"Bedford","VA","Lynchburg",620,173000,0.00115740740740741,0.00231749710312862,-0.010863350485992,0.0149861413894343,,"2009-08","2009-Q3",214600,-0.193849021435228,
2017-04-30,1149,"Lonoke","AR","Little Rock",621,133200,0.00150375939849624,0.0152439024390244,0.040625,0.0180553424659093,0.0150655314322574,"2017-04","2017-Q2",133200,0,"2017-04"
2017-04-30,574,"Jones","MS","Laurel",622,104700,-0.0056980056980057,0,0.0397219463753724,0.0379713852020935,0.0114862433278973,"2015-10","2015-Q4",107100,-0.0224089635854342,"2015-08"
2017-04-30,2212,"Columbia","FL","Lake City",623,126000,0.0112359550561798,0.0378912685337726,0.113074204946996,0.0513330265577758,-0.0167585644749058,"2006-11","2006-Q4",153500,-0.179153094462541,"2005-10"
2017-04-30,2216,"Columbia","PA","Bloomsburg",624,127700,0.004720692368214,0.00551181102362205,0.0458640458640459,0.0160975832997972,0.0120363199505344,"2017-04","2017-Q2",127700,0,"2017-04"
2017-04-30,2942,"James City","VA","Virginia Beach",625,304200,0.000987166831194472,-0.00620712185560274,0.00795228628230616,0.0155593567652001,-0.0124211224233204,"2006-09","2006-Q3",349000,-0.12836676217765,"2005-09"
2017-04-30,1170,"Marion","OH","Marion",626,87500,-0.00341685649202733,0.00806451612903226,0.0696821515892421,0.0374694922521244,,"2008-10","2008-Q4",93600,-0.0651709401709402,
2017-04-30,2179,"Carteret","NC","Morehead City",627,243000,-0.00491400491400491,-0.003690036900369,0.0686015831134565,0.0118502349927678,-0.0239940033352711,"2008-02","2008-Q1",321700,-0.244637861361517,"2005-07"
2017-04-30,1842,"Klamath","OR","Klamath Falls",628,161600,0.0227848101265823,0.0555192684519922,0.105335157318741,0.0799651326794606,-0.00872471657303797,"2007-05","2007-Q2",177000,-0.0870056497175141,"2005-12"
2017-04-30,2834,"Robertson","TN","Nashville",629,169400,-0.00117924528301887,0.0113432835820896,0.105022831050228,0.058641209320438,0.0293075974965658,"2017-03","2017-Q1",169600,-0.00117924528301887,"2017-03"
2017-04-30,976,"Dallas","IA","Des Moines",630,210700,0.00476871721506915,0.0134680134680135,0.0529735132433783,0.0470847064200504,,"2017-04","2017-Q2",210700,0,"2017-04"
2017-04-30,702,"Salem","NJ","Philadelphia",631,146700,-0.00271923861318831,-0.00407331975560081,0.0103305785123967,-0.00270456970700983,-0.0244482027043563,"2007-04","2007-Q2",187900,-0.219265566790846,"2005-02"
2017-04-30,1479,"Warren","NY","Glens Falls",632,200100,-0.00546719681908549,0.00806045340050378,0.0309119010819165,0.0157062713967779,-0.0017325017917792,"2007-12","2007-Q4",213600,-0.0632022471910112,"2006-06"
2017-04-30,345,"York","VA","Virginia Beach",633,298000,0.00472016183412003,0.0136054421768707,0.0261707988980716,0.0223652695102341,-0.00527963739515158,"2007-05","2007-Q2",314300,-0.0518612790327712,"2006-06"
2017-04-30,2961,"Livingston","NY","Rochester",634,125800,0.00239043824701195,0.00882117080994387,0.0422535211267606,0.0222364086443487,0.0170811664283379,"2017-04","2017-Q2",125800,0,"2017-04"
2017-04-30,915,"Carbon","PA","Allentown",635,137400,0.00218818380743982,0.0102941176470588,0.0504587155963303,0.00744129712175901,-0.0121079247680335,"2007-09","2007-Q3",157500,-0.127619047619048,"2005-08"
2017-04-30,2261,"Fauquier","VA","Washington",636,355600,0.00908059023836549,0.0227207362668967,0.0618094953717528,0.0525983006613753,-0.000140498793518185,"2006-04","2006-Q2",386400,-0.0797101449275362,"2005-05"
2017-04-30,3108,"Nacogdoches","TX","Nacogdoches",637,119100,0.0144804088586031,0.0356521739130435,0.146294513955727,0.0222319915362146,,"2010-08","2010-Q3",123900,-0.0387409200968523,
2017-04-30,2340,"Herkimer","NY","Utica",638,97600,-0.00306435137895812,-0.0121457489878542,0.0808416389811739,0.0324411318996984,0.0110993670116994,"2017-01","2017-Q1",98800,-0.0121457489878543,"2016-12"
2017-04-30,304,"Rice","MN","Faribault",639,200300,-0.0064484126984127,-0.00694100148735746,0.186611374407583,0.0790846139651273,0.00351171764790226,"2006-01","2006-Q1",203900,-0.0176557135850907,"2005-08"
2017-04-30,2554,"Spalding","GA","Atlanta",640,93100,0.0185995623632385,0.0627853881278539,0.110978520286396,0.0461456979353425,-0.0176970423870381,"2007-05","2007-Q2",111600,-0.165770609318996,"2001-06"
2017-04-30,2891,"Blue Earth","MN","Mankato",641,179100,0.00448681996634885,0.0112930547713156,0.0176136363636364,0.0337654207567388,0.00853963026416338,"2017-04","2017-Q2",179100,0,"2017-04"
2017-04-30,1605,"Catoosa","GA","Chattanooga",642,128900,0.00703125,0.0157604412923562,0.0270916334661355,0.030167327220902,0.00404511444829891,"2017-04","2017-Q2",128900,0,"2017-04"
2017-04-30,3176,"Pittsylvania","VA","Danville",643,121900,0.00246710526315789,0.00743801652892562,0.0749559082892416,0.0196466946299949,-0.0108857021480958,"2008-06","2008-Q2",141900,-0.140944326990839,"2005-03"
2017-04-30,1609,"Chatham","NC","Durham",644,261700,0.00306630893062476,0.0202729044834308,0.0769547325102881,0.0396120139087242,0.010048440559042,"2017-04","2017-Q2",261700,0,"2017-04"
2017-04-30,1426,"Tehama","CA","Red Bluff",645,180900,0.0168634064080944,0.0378657487091222,0.101034692635423,0.114935781792768,0.0247962589885455,"2017-04","2017-Q2",180900,0,"2017-04"
2017-04-30,1859,"Liberty","GA","Hinesville",646,110800,0.0127970749542962,0.00271493212669683,-0.0365217391304348,-0.00861742725265036,-0.0116695594998637,"2008-08","2008-Q3",136400,-0.187683284457478,"2005-12"
2017-04-30,2443,"Montcalm","MI","Grand Rapids",647,104500,0.0135790494665373,0.0641547861507128,0.203917050691244,0.089096552145296,0.0104307135229589,"2017-04","2017-Q2",104500,0,"2017-04"
2017-04-30,3066,"Washington","NY","Glens Falls",648,125900,-0.00709779179810726,-0.0217560217560218,-0.0140955364134691,0.00780455610669328,-0.00312281210987886,"2007-07","2007-Q3",130700,-0.03672532517215,"2006-10"
2017-04-30,2214,"Columbia","NY","Hudson",649,218100,-0.000916170407695831,0.00832177531206657,0.136529442417926,0.0353773024033179,-0.00377199525742666,"2007-07","2007-Q3",229500,-0.0496732026143791,"2006-09"
2017-04-30,142,"Coos","OR","Coos Bay",650,183100,0.00328767123287671,0.0223338916806253,0.0510907003444317,0.058646292264164,-0.00247817343685564,"2007-04","2007-Q2",187700,-0.0245071923281833,"2007-02"
2017-04-30,2149,"Bradford","PA","Sayre",651,130100,-0.00535168195718654,-0.00913937547600914,-0.0136467020470053,-0.0245277707933124,,"2012-07","2012-Q3",152500,-0.146885245901639,
2017-04-30,1745,"Hamblen","TN","Morristown",652,108600,-0.00821917808219178,-0.0171945701357466,0.0352716873212583,0.0312786546864754,0.0107366196479965,"2017-02","2017-Q1",110600,-0.0180831826401447,"2017-01"
2017-04-30,1298,"Otsego","NY","Oneonta",653,121100,-0.00574712643678161,-0.00329218106995885,0.035042735042735,0.0184890707750212,0.0074831310360024,"2009-04","2009-Q2",127300,-0.0487038491751767,"2008-05"
2017-04-30,314,"Sauk","WI","Baraboo",654,176400,0.00170357751277683,0.00857632933104631,0.0543933054393305,0.0347549734080814,0.00429473893581123,"2009-11","2009-Q4",178600,-0.0123180291153415,"2009-11"
2017-04-30,2226,"Crawford","AR","Fort Smith",655,107900,-0.00552995391705069,-0.0128087831655993,0.0246913580246914,0.013907638276377,0.0146446741163697,"2017-01","2017-Q1",109300,-0.0128087831655993,"2016-08"
2017-04-30,325,"Ward","ND","Minot",656,207400,-0.000963391136801541,0.00193236714975845,-0.0407030527289547,0.0236758937042247,,"2016-01","2016-Q1",220200,-0.0581289736603088,"2014-12"
2017-04-30,3186,"Saint Joseph","MI","Sturgis",657,116000,0.000862812769628991,0.00432900432900433,0.161161161161161,0.0747362400790204,0.00810883561855946,"2017-04","2017-Q2",116000,0,"2017-04"
2017-04-30,1435,"Tipton","TN","Memphis",658,127800,-0.000781860828772478,-0.0031201248049922,0.00550747442958301,0.0186875201596439,0.00102294623054466,"2006-11","2006-Q4",128600,-0.00622083981337481,"2006-09"
2017-04-30,731,"Starr","TX","Rio Grande City",659,82100,0.00366748166259169,0.00984009840098401,0.08311345646438,0.0198916691333824,,"2017-04","2017-Q2",82100,0,"2017-04"
2017-04-30,2525,"Sandusky","OH","Fremont",660,110500,0.00181323662737987,0.0036330608537693,0.0594439117929051,0.0519013150122396,0.00435595988576276,"2006-04","2006-Q2",115200,-0.0407986111111111,"2005-08"
2017-04-30,630,"Mason","WA","Shelton",661,236000,0.000423908435777872,0.0128755364806867,0.117953576504027,0.0445353900931276,-0.00238370272618882,"2008-03","2008-Q1",252400,-0.0649762282091918,"2006-08"
2017-04-30,2285,"Franklin","NC","Raleigh",662,139600,0.00721500721500722,0.0333086602516654,0.133116883116883,0.0528652566971342,0.0178175983013686,"2017-04","2017-Q2",139600,0,"2017-04"
2017-04-30,1397,"Stanly","NC","Albemarle",663,127700,-0.00234375,-0.0123743232791957,0.0571192052980132,0.0348459996750883,0.00375698059137552,"2007-11","2007-Q4",130100,-0.0184473481936972,"2007-10"
2017-04-30,1795,"Jackson","GA","Jefferson",664,173900,-0.000574712643678161,0.00462160600808781,0.0584297017650639,0.0687758346352971,,"2017-03","2017-Q1",174000,-0.000574712643678161,"2017-02"
2017-04-30,1279,"Oldham","KY","Louisville/Jefferson County",665,271500,0,0.00667408231368187,0.0851318944844125,0.0342732301119804,0.0187827718848226,"2017-04","2017-Q2",271500,0,"2017-04"
2017-04-30,2928,"Georgetown","SC","Georgetown",666,213800,0.000936329588014981,-0.00326340326340326,0.0414028251339503,0.0278088634687512,-0.0210922065488768,"2007-09","2007-Q3",269900,-0.207854761022601,"2005-10"
2017-04-30,1539,"Belknap","NH","Laconia",667,210100,0.000952834683182468,0.0125301204819277,0.0359960552268245,0.0295846086627094,-0.00731250968518893,"2006-03","2006-Q1",235600,-0.108234295415959,"2004-12"
2017-04-30,1722,"Genesee","NY","Batavia",668,114300,0.0106100795755968,0.0241935483870968,0.0457456541628545,0.0385586297721621,0.0214977771568967,"2017-04","2017-Q2",114300,0,"2017-04"
2017-04-30,2708,"Granville","NC","Oxford",669,143800,0,-0.000694927032661571,0.0112517580872011,0.0406932054502909,0.00574043653816192,"2017-02","2017-Q1",144000,-0.00138888888888889,"2017-01"
2017-04-30,1890,"Lowndes","MS","Columbus",670,117500,-0.00592216582064298,-0.00676246830092984,0.0235191637630662,0.0164403147316932,0.0102578838398983,"2009-06","2009-Q2",133800,-0.121823617339312,"2008-02"
2017-04-30,2070,"Warrick","IN","Evansville",671,149400,0.000669792364367046,0.0101419878296146,0.0360610263522885,0.0167392279092813,0.00760446288270011,"2015-09","2015-Q3",150700,-0.0086264100862641,"2015-08"
2017-04-30,382,"Barry","MI","Grand Rapids",672,149700,0.00469798657718121,0.0114864864864865,0.0639658848614073,0.0595543469029127,0.00664969550658223,"2005-07","2005-Q3",162900,-0.0810313075506446,"2005-03"
2017-04-30,1769,"Haywood","NC","Asheville",673,150400,0.0141604855023601,0.0114324142568931,0.0882778581765557,0.0520476147333586,0.0237798986425179,"2016-11","2016-Q4",150900,-0.00331345261762757,"2016-11"
2017-04-30,125,"Clay","MN","Fargo",674,177800,-0.00559284116331096,-0.0203856749311295,0.0206659012629162,0.0485154086956321,0.0267107416703702,"2017-01","2017-Q1",181500,-0.0203856749311295,"2016-09"
2017-04-30,3147,"Walla Walla","WA","Walla Walla",675,223500,0.00857400722021661,0.0290055248618785,0.135093956323007,0.0540249071380119,0.00701973405114331,"2008-05","2008-Q2",229600,-0.0265679442508711,"2008-02"
2017-04-30,173,"Hall","NE","Grand Island",676,147100,0.000680272108843537,-0.00203527815468114,0.0158839779005525,0.0490128850295704,0.028188514424599,"2016-10","2016-Q4",147600,-0.00338753387533875,"2016-09"
2017-04-30,1436,"Tooele","UT","Salt Lake City",677,195200,0.00411522633744856,0.0203868269733403,0.0790491984521835,0.0682783536884379,-0.00217658403324283,"2008-05","2008-Q2",221500,-0.118735891647856,"2007-03"
2017-04-30,86,"Lee","NC","Sanford",678,123300,0.0024390243902439,0.0139802631578947,0.0275,0.01616483756627,0.00769637731555872,"2017-04","2017-Q2",123300,0,"2017-04"
2017-04-30,923,"Carter","TN","Johnson City",679,112300,0,0.0117117117117117,0.0787704130643612,0.0351173536397917,0.0162304092148475,"2017-04","2017-Q2",112300,0,"2017-04"
2017-04-30,1768,"Hawkins","TN","Kingsport",680,121100,0.0133891213389121,0.0323955669224211,0.112029384756657,0.0319074755556261,0.0135024860022508,"2017-04","2017-Q2",121100,0,"2017-04"
2017-04-30,393,"Boone","IN","Indianapolis",681,197800,0.00918367346938776,0.0275324675324675,0.0904079382579934,0.0283467221002136,0.00958679139904128,"2017-04","2017-Q2",197800,0,"2017-04"
2017-04-30,2300,"Garfield","CO","Glenwood Springs",682,360500,0.00417827298050139,0.0226950354609929,0.0907715582450832,0.106443255596869,0.00472523279727932,"2008-06","2008-Q2",364500,-0.0109739368998628,"2008-03"
2017-04-30,2292,"Franklin","VA","Roanoke",683,182700,0.00439802089059923,0.0178272980501393,0.0368898978433598,0.0213329584449755,-0.00930319620231468,"2008-04","2008-Q2",212100,-0.138613861386139,"2006-03"
2017-04-30,2915,"Cumberland","TN","Crossville",684,89300,-0.00334821428571429,-0.0176017601760176,0.0468933177022274,0.00408084295937461,,"2010-12","2010-Q4",93900,-0.0489882854100106,
2017-04-30,2894,"Broomfield","CO","Denver",685,389800,-0.000512820512820513,-0.00102511532547412,0.0694101508916324,0.0873885678712576,0.0403303120886729,"2017-01","2017-Q1",390200,-0.00102511532547412,"2016-12"
2017-04-30,3115,"Pearl River","MS","Picayune",686,129400,0.00154798761609907,-0.0023130300693909,-0.015220700152207,0.0029627838878723,-0.00924883155022727,"2008-02","2008-Q1",144500,-0.104498269896194,"2006-07"
2017-04-30,2058,"Tuscola","MI",,687,89400,-0.00334448160535117,-0.00111731843575419,0.106435643564356,0.0504419775343583,,"2017-02","2017-Q1",90000,-0.00666666666666667,"2017-01"
2017-04-30,2479,"Pickaway","OH","Columbus",688,152600,-0.00326583932070542,-0.0161186331399097,0.0553250345781466,0.039050839786722,0.010253890531394,"2016-12","2016-Q4",155600,-0.019280205655527,"2016-10"
2017-04-30,589,"Lamar","MS","Hattiesburg",689,149700,0,0.00469798657718121,0.00876010781671159,-0.00409092633052033,-0.00360163014717074,"2009-11","2009-Q4",170500,-0.121994134897361,"2006-12"
2017-04-30,1364,"Saline","KS","Salina",690,104700,-0.00190657769304099,-0.0056980056980057,-0.0332409972299169,0.000957856162929094,,"2016-09","2016-Q3",110400,-0.0516304347826087,"2015-09"
2017-04-30,1024,"Fulton","NY","Gloversville",691,116700,-0.00171086398631309,-0.00256410256410256,0.0696608615948671,0.0227213200679919,0.00146851831146044,"2007-10","2007-Q4",117600,-0.0076530612244898,"2007-06"
2017-04-30,3257,"Kenai Peninsula","AK",,692,217000,0.00370027752081406,0.00370027752081406,-0.015426497277677,0.0127301532930972,,"2016-03","2016-Q1",220500,-0.0158730158730159,"2015-11"
2017-04-30,3087,"Carson City","NV","Carson City",693,264200,0.00609291698400609,0.0196835198764956,0.105902051067392,0.128113779649646,-0.0111337997965204,"2005-07","2005-Q3",438900,-0.398040555935293,
2017-04-30,3020,"San Benito","CA","San Jose",694,497500,-0.000401848503114326,0.0115900772671818,0.0648544520547945,0.135540146493835,,"2017-03","2017-Q1",497700,-0.000401848503114326,"2017-03"
2017-04-30,1044,"Gordon","GA","Calhoun",695,123100,0.00244299674267101,0.0224252491694352,0.0981266726137377,0.0761227291016227,-0.00933199715020783,"2008-02","2008-Q1",144400,-0.147506925207756,"2003-10"
2017-04-30,1468,"Walton","FL","Crestview-Fort Walton Beach-Destin",696,320200,0.00755191944619257,0.00723497955331865,0.0272698107154315,0.0671159090005222,-0.0259747706254156,"2005-10","2005-Q4",473000,-0.323044397463002,"2004-06"
2017-04-30,2060,"Venango","PA","Oil City",697,76000,0,-0.0065359477124183,0.0146862483311081,0.0304980369161247,0.0143616413687777,"2017-01","2017-Q1",76500,-0.0065359477124183,"2016-11"
2017-04-30,3075,"Washington","VA","Kingsport",698,138800,0.00216606498194946,0.0153621068032187,0.030438010393467,0.0195388612177494,-0.000431252009480909,"2007-10","2007-Q4",140600,-0.0128022759601707,"2007-03"
2017-04-30,2171,"Campbell","VA","Lynchburg",699,150300,0.00467914438502674,0.0203665987780041,0.0344115622849277,0.0375518127661543,0.00705243646459519,"2017-04","2017-Q2",150300,0,"2017-04"
2017-04-30,1524,"Autauga","AL","Montgomery",700,135600,0.0126960418222554,0.0446841294298921,0.0702446724546172,0.0228762838358092,0.00594186662854224,"2017-04","2017-Q2",135600,0,"2017-04"
2017-04-30,1636,"Colbert","AL","Florence",701,104200,0.00385356454720617,0.00676328502415459,0.042,0.0148420930156363,,"2017-04","2017-Q2",104200,0,"2017-04"
